Eatery_Id,Eatery_Name,City,Country_Code,Cuisines,Price_Range,Average_Cost_For_Two,Online_Delivery,Deliverying_Available,Table_Booking_Available,Aggregate_Rating,Rating_Text,Votes,Currency
304004,Tmos Moving Feast,Faridabad,1,North Indian,2,700,1,0,0,3.3,Average,76,Rs.
303871,Momo-Cha,Faridabad,1,North Indian,2,600,1,0,0,2.7,Average,56,Rs.
303871,Momo-Cha,Faridabad,1,Chinese,2,600,1,0,0,2.7,Average,56,Rs.
8308,Sohan Sweets & Namkeen,Faridabad,1,Mithai,1,100,0,0,0,3.2,Average,41,Rs.
8321,Paradise Inn,Faridabad,1,North Indian,2,500,0,0,0,2.7,Average,43,Rs.
8321,Paradise Inn,Faridabad,1,Mughlai,2,500,0,0,0,2.7,Average,43,Rs.
8321,Paradise Inn,Faridabad,1,Chinese,2,500,0,0,0,2.7,Average,43,Rs.
18303717,The Binge Box Cafe,Faridabad,1,Cafe,2,500,0,0,0,3.4,Average,18,Rs.
8319,Hotel Ekant,Faridabad,1,North Indian,2,700,0,0,0,2.7,Average,39,Rs.
8319,Hotel Ekant,Faridabad,1,Mughlai,2,700,0,0,0,2.7,Average,39,Rs.
8319,Hotel Ekant,Faridabad,1,Chinese,2,700,0,0,0,2.7,Average,39,Rs.
8320,Shiv Restaurant,Faridabad,1,North Indian,1,400,0,0,0,2.7,Average,20,Rs.
18420432,Parkash Dhaba,Faridabad,1,North Indian,1,200,0,0,0,3.0,Average,6,Rs.
18420432,Parkash Dhaba,Faridabad,1,Chinese,1,200,0,0,0,3.0,Average,6,Rs.
304001,Eat N Treat,Faridabad,1,Chinese,1,400,0,0,0,2.8,Average,20,Rs.
304001,Eat N Treat,Faridabad,1,North Indian,1,400,0,0,0,2.8,Average,20,Rs.
311047,Red Chilli,Faridabad,1,Chinese,1,300,0,0,0,2.8,Average,9,Rs.
18472625,Tmos Cafe Corner,Faridabad,1,Cafe,2,700,1,0,1,0.0,Not rated,1,Rs.
1430,Ashoka Restaurant,Faridabad,1,North Indian,1,400,0,0,0,2.9,Average,43,Rs.
18425750,Tandoori Zaaika's,Faridabad,1,North Indian,2,500,1,0,0,3.2,Average,39,Rs.
18425750,Tandoori Zaaika's,Faridabad,1,Chinese,2,500,1,0,0,3.2,Average,39,Rs.
18261694,TCD Cake & Bake,Faridabad,1,Bakery,1,300,0,0,0,3.1,Average,10,Rs.
18261694,TCD Cake & Bake,Faridabad,1,Fast Food,1,300,0,0,0,3.1,Average,10,Rs.
18363078,Mister Mughal,Faridabad,1,Mughlai,2,600,1,0,0,3.5,Good,33,Rs.
18273572,Urban Cuisine,Faridabad,1,North Indian,2,500,1,0,0,3.4,Average,37,Rs.
18273572,Urban Cuisine,Faridabad,1,Chinese,2,500,1,0,0,3.4,Average,37,Rs.
18273572,Urban Cuisine,Faridabad,1,Mughlai,2,500,1,0,0,3.4,Average,37,Rs.
18421024,Open Yard,Faridabad,1,North Indian,2,800,0,0,1,3.3,Average,14,Rs.
18421024,Open Yard,Faridabad,1,Chinese,2,800,0,0,1,3.3,Average,14,Rs.
18421024,Open Yard,Faridabad,1,Continental,2,800,0,0,1,3.3,Average,14,Rs.
18247033,Chaska Restaurant,Faridabad,1,North Indian,2,650,0,0,0,3.2,Average,24,Rs.
18247033,Chaska Restaurant,Faridabad,1,Chinese,2,650,0,0,0,3.2,Average,24,Rs.
6150,Kant Khana Khazana,Faridabad,1,North Indian,1,250,0,0,0,3.4,Average,22,Rs.
6152,China Hot Pot,Faridabad,1,Chinese,1,400,0,0,0,2.5,Average,25,Rs.
6152,China Hot Pot,Faridabad,1,Fast Food,1,400,0,0,0,2.5,Average,25,Rs.
18365998,The Grill Darbar,Faridabad,1,North Indian,2,500,0,0,0,3.3,Average,17,Rs.
18365998,The Grill Darbar,Faridabad,1,Mughlai,2,500,0,0,0,3.3,Average,17,Rs.
18365998,The Grill Darbar,Faridabad,1,Chinese,2,500,0,0,0,3.3,Average,17,Rs.
18367316,The Chai Cafe,Faridabad,1,Cafe,1,400,0,0,0,3.1,Average,8,Rs.
18367316,The Chai Cafe,Faridabad,1,Chinese,1,400,0,0,0,3.1,Average,8,Rs.
18471260,Recipe Badshah,Faridabad,1,North Indian,1,300,0,0,0,3.1,Average,8,Rs.
18126118,Club Pizzeria,Faridabad,1,Pizza,2,550,1,0,0,3.4,Average,19,Rs.
306962,Handi Chhadeyan Di,Faridabad,1,North Indian,1,400,0,0,0,3.1,Average,26,Rs.
312842,Anupam Sweets & Restaurant,Faridabad,1,North Indian,1,450,1,0,0,3.0,Average,10,Rs.
312842,Anupam Sweets & Restaurant,Faridabad,1,Chinese,1,450,1,0,0,3.0,Average,10,Rs.
312842,Anupam Sweets & Restaurant,Faridabad,1,Fast Food,1,450,1,0,0,3.0,Average,10,Rs.
18393702,Baskin Robbins,Faridabad,1,Ice Cream,1,300,1,0,0,2.9,Average,4,Rs.
18445360,Hungrill,Faridabad,1,North Indian,2,500,0,0,0,3.0,Average,4,Rs.
18445360,Hungrill,Faridabad,1,Chinese,2,500,0,0,0,3.0,Average,4,Rs.
18445360,Hungrill,Faridabad,1,Continental,2,500,0,0,0,3.0,Average,4,Rs.
312084,Caramel,Faridabad,1,North Indian,2,600,0,0,0,2.9,Average,9,Rs.
312084,Caramel,Faridabad,1,Chinese,2,600,0,0,0,2.9,Average,9,Rs.
312084,Caramel,Faridabad,1,Continental,2,600,0,0,0,2.9,Average,9,Rs.
18429393,Gupha,Faridabad,1,North Indian,2,500,0,0,0,2.9,Average,8,Rs.
18429393,Gupha,Faridabad,1,Chinese,2,500,0,0,0,2.9,Average,8,Rs.
18241905,Indian Gourmet,Faridabad,1,North Indian,1,450,0,0,0,3.0,Average,8,Rs.
18241905,Indian Gourmet,Faridabad,1,Chinese,1,450,0,0,0,3.0,Average,8,Rs.
18241905,Indian Gourmet,Faridabad,1,Raw Meats,1,450,0,0,0,3.0,Average,8,Rs.
18359861,"The Hub - Gourmet, Bakers & More",Faridabad,1,Bakery,1,200,0,0,0,3.0,Average,7,Rs.
18359861,"The Hub - Gourmet, Bakers & More",Faridabad,1,Fast Food,1,200,0,0,0,3.0,Average,7,Rs.
18317486,Flying Tandoor,Faridabad,1,North Indian,1,300,0,0,0,0.0,Not rated,3,Rs.
18317486,Flying Tandoor,Faridabad,1,Fast Food,1,300,0,0,0,0.0,Not rated,3,Rs.
18466980,Punjabi Chulha,Faridabad,1,North Indian,1,300,0,0,0,0.0,Not rated,3,Rs.
8029,Hareram Bikanerzaika,Faridabad,1,Mithai,1,200,0,0,0,2.8,Average,11,Rs.
8029,Hareram Bikanerzaika,Faridabad,1,Street Food,1,200,0,0,0,2.8,Average,11,Rs.
18469937,Purani Dilli Da Swad,Faridabad,1,Street Food,1,100,0,0,0,0.0,Not rated,2,Rs.
18469937,Purani Dilli Da Swad,Faridabad,1,Fast Food,1,100,0,0,0,0.0,Not rated,2,Rs.
18452730,Delicieux Ice Cream Rolls,Faridabad,1,Ice Cream,1,400,0,0,0,0.0,Not rated,1,Rs.
18452730,Delicieux Ice Cream Rolls,Faridabad,1,Desserts,1,400,0,0,0,0.0,Not rated,1,Rs.
18452730,Delicieux Ice Cream Rolls,Faridabad,1,Beverages,1,400,0,0,0,0.0,Not rated,1,Rs.
18439547,Anand Dhaba,Faridabad,1,North Indian,1,200,0,0,0,0.0,Not rated,1,Rs.
18452267,Grub Hub,Faridabad,1,Asian,2,500,0,0,0,0.0,Not rated,1,Rs.
18466937,The BBQ Garden,Faridabad,1,North Indian,2,700,0,0,1,0.0,Not rated,0,Rs.
18466937,The BBQ Garden,Faridabad,1,Seafood,2,700,0,0,1,0.0,Not rated,0,Rs.
18433879,The Chaiwalas,Faridabad,1,Cafe,1,300,0,0,0,0.0,Not rated,0,Rs.
18241538,Bikaneri Sweets & Restaurant,Faridabad,1,Mithai,1,250,0,0,0,0.0,Not rated,0,Rs.
18241538,Bikaneri Sweets & Restaurant,Faridabad,1,North Indian,1,250,0,0,0,0.0,Not rated,0,Rs.
18432933,Food Station,Faridabad,1,North Indian,1,400,0,0,0,0.0,Not rated,0,Rs.
18432933,Food Station,Faridabad,1,Mughlai,1,400,0,0,0,0.0,Not rated,0,Rs.
18432933,Food Station,Faridabad,1,Chinese,1,400,0,0,0,0.0,Not rated,0,Rs.
305618,Sanjha Chulha,Faridabad,1,North Indian,2,700,1,0,0,2.5,Average,79,Rs.
305618,Sanjha Chulha,Faridabad,1,Mughlai,2,700,1,0,0,2.5,Average,79,Rs.
307803,Queens Cakes,Faridabad,1,Bakery,1,200,0,0,0,3.5,Good,29,Rs.
307084,Hunger Cure,Faridabad,1,Fast Food,2,700,0,0,0,3.2,Average,47,Rs.
307084,Hunger Cure,Faridabad,1,Chinese,2,700,0,0,0,3.2,Average,47,Rs.
18433852,The Chaiwalas,Faridabad,1,Cafe,1,300,0,0,0,0.0,Not rated,0,Rs.
18419654,Sri Meenakshi South Indian Food,Faridabad,1,South Indian,1,250,0,0,0,0.0,Not rated,1,Rs.
18463990,Tamasha In Tafree,Faridabad,1,Cafe,2,600,0,0,0,0.0,Not rated,3,Rs.
8167,Lalit Kathi Rolls Momos,Faridabad,1,Fast Food,1,100,0,0,0,3.1,Average,9,Rs.
309656,Green Chick Chop,Faridabad,1,Raw Meats,1,350,0,0,0,3.1,Average,9,Rs.
309656,Green Chick Chop,Faridabad,1,North Indian,1,350,0,0,0,3.1,Average,9,Rs.
309656,Green Chick Chop,Faridabad,1,Fast Food,1,350,0,0,0,3.1,Average,9,Rs.
305235,Snacks Bar,Faridabad,1,Chinese,1,350,0,0,0,2.9,Average,4,Rs.
18133473,Shiksha Fast Food,Faridabad,1,Fast Food,1,200,0,0,0,2.9,Average,5,Rs.
18133473,Shiksha Fast Food,Faridabad,1,Chinese,1,200,0,0,0,2.9,Average,5,Rs.
8169,Bangali Sweets & Restaurant,Faridabad,1,Mithai,1,100,0,0,0,0.0,Not rated,2,Rs.
18458540,Hungry Head,Faridabad,1,Street Food,1,200,0,0,0,0.0,Not rated,0,Rs.
18458540,Hungry Head,Faridabad,1,Fast Food,1,200,0,0,0,0.0,Not rated,0,Rs.
18482753,Tandoori Hut,Faridabad,1,North Indian,1,400,0,0,0,0.0,Not rated,0,Rs.
18369105,Funk House Cafe,Faridabad,1,Cafe,2,650,1,0,0,2.6,Average,15,Rs.
18369105,Funk House Cafe,Faridabad,1,Italian,2,650,1,0,0,2.6,Average,15,Rs.
18369105,Funk House Cafe,Faridabad,1,Salad,2,650,1,0,0,2.6,Average,15,Rs.
18353030,Oh My!,Faridabad,1,Chinese,1,300,0,0,0,0.0,Not rated,2,Rs.
18353030,Oh My!,Faridabad,1,Fast Food,1,300,0,0,0,0.0,Not rated,2,Rs.
18396398,Evergreen Sweets & Restaurant,Faridabad,1,North Indian,1,400,0,0,0,0.0,Not rated,2,Rs.
18396398,Evergreen Sweets & Restaurant,Faridabad,1,South Indian,1,400,0,0,0,0.0,Not rated,2,Rs.
18396398,Evergreen Sweets & Restaurant,Faridabad,1,Chinese,1,400,0,0,0,0.0,Not rated,2,Rs.
18396398,Evergreen Sweets & Restaurant,Faridabad,1,Fast Food,1,400,0,0,0,0.0,Not rated,2,Rs.
18469976,Sam's Bake Shop,Faridabad,1,Bakery,1,200,0,0,0,0.0,Not rated,1,Rs.
18469976,Sam's Bake Shop,Faridabad,1,Fast Food,1,200,0,0,0,0.0,Not rated,1,Rs.
18471246,Biryani Bot,Faridabad,1,Biryani,1,200,0,0,0,0.0,Not rated,0,Rs.
18446082,Café Kitchen,Faridabad,1,North Indian,1,300,0,0,0,0.0,Not rated,0,Rs.
18446082,Café Kitchen,Faridabad,1,Chinese,1,300,0,0,0,0.0,Not rated,0,Rs.
18469936,U & I,Faridabad,1,North Indian,2,500,0,0,0,0.0,Not rated,0,Rs.
18469936,U & I,Faridabad,1,Chinese,2,500,0,0,0,0.0,Not rated,0,Rs.
18367078,Magical Momos,Faridabad,1,Chinese,1,350,0,0,0,0.0,Not rated,0,Rs.
18471327,Tasty Dhaba Family Restaurant,Faridabad,1,North Indian,1,400,0,0,0,0.0,Not rated,0,Rs.
18471327,Tasty Dhaba Family Restaurant,Faridabad,1,Mughlai,1,400,0,0,0,0.0,Not rated,0,Rs.
18381643,Shri Bikaner Misthan Bhandar,Faridabad,1,Mithai,1,100,0,0,0,0.0,Not rated,0,Rs.
18381643,Shri Bikaner Misthan Bhandar,Faridabad,1,Street Food,1,100,0,0,0,0.0,Not rated,0,Rs.
18471244,Magic Spice Wok,Faridabad,1,Chinese,1,300,0,0,0,0.0,Not rated,0,Rs.
18471244,Magic Spice Wok,Faridabad,1,Fast Food,1,300,0,0,0,0.0,Not rated,0,Rs.
1804,Berco's,Faridabad,1,Chinese,3,1100,1,0,0,3.8,Good,508,Rs.
1804,Berco's,Faridabad,1,Thai,3,1100,1,0,0,3.8,Good,508,Rs.
18133510,Barbeque Nation,Faridabad,1,North Indian,3,1600,0,0,0,4.0,Very Good,299,Rs.
308380,Yo! China,Faridabad,1,Chinese,3,1300,1,0,0,4.1,Very Good,239,Rs.
4931,Suruchi,Faridabad,1,North Indian,2,700,0,0,0,3.4,Average,233,Rs.
4931,Suruchi,Faridabad,1,South Indian,2,700,0,0,0,3.4,Average,233,Rs.
4931,Suruchi,Faridabad,1,Gujarati,2,700,0,0,0,3.4,Average,233,Rs.
4931,Suruchi,Faridabad,1,Rajasthani,2,700,0,0,0,3.4,Average,233,Rs.
18217857,The Chocolate Room,Faridabad,1,Cafe,2,900,1,0,0,3.6,Good,59,Rs.
18217857,The Chocolate Room,Faridabad,1,Desserts,2,900,1,0,0,3.6,Good,59,Rs.
312102,Dunkin' Donuts,Faridabad,1,Burger,2,600,1,0,0,3.6,Good,98,Rs.
312102,Dunkin' Donuts,Faridabad,1,Desserts,2,600,1,0,0,3.6,Good,98,Rs.
312102,Dunkin' Donuts,Faridabad,1,Fast Food,2,600,1,0,0,3.6,Good,98,Rs.
8417,World Cafe - Vibe by The LaLiT Traveller,Faridabad,1,North Indian,3,1900,0,0,1,3.3,Average,56,Rs.
8417,World Cafe - Vibe by The LaLiT Traveller,Faridabad,1,Continental,3,1900,0,0,1,3.3,Average,56,Rs.
8417,World Cafe - Vibe by The LaLiT Traveller,Faridabad,1,Chinese,3,1900,0,0,1,3.3,Average,56,Rs.
18037826,Kebab Xpress,Faridabad,1,North Indian,2,600,1,0,0,2.8,Average,49,Rs.
18037826,Kebab Xpress,Faridabad,1,Mughlai,2,600,1,0,0,2.8,Average,49,Rs.
311051,KFC,Faridabad,1,American,2,500,1,0,0,2.1,Poor,57,Rs.
311051,KFC,Faridabad,1,Fast Food,2,500,1,0,0,2.1,Poor,57,Rs.
311051,KFC,Faridabad,1,Burger,2,500,1,0,0,2.1,Poor,57,Rs.
301163,McDonald's,Faridabad,1,Fast Food,2,500,0,0,0,3.4,Average,58,Rs.
301163,McDonald's,Faridabad,1,Burger,2,500,0,0,0,3.4,Average,58,Rs.
18277177,Aggarwal's Bikaner Mishthan Bhandar,Faridabad,1,Mithai,1,100,0,0,0,0.0,Not rated,0,Rs.
18277177,Aggarwal's Bikaner Mishthan Bhandar,Faridabad,1,South Indian,1,100,0,0,0,0.0,Not rated,0,Rs.
18277177,Aggarwal's Bikaner Mishthan Bhandar,Faridabad,1,Chinese,1,100,0,0,0,0.0,Not rated,0,Rs.
18277177,Aggarwal's Bikaner Mishthan Bhandar,Faridabad,1,Street Food,1,100,0,0,0,0.0,Not rated,0,Rs.
18377907,Royal Bakers,Faridabad,1,Bakery,1,200,0,0,0,0.0,Not rated,0,Rs.
18292444,Touch of Spice,Faridabad,1,Chinese,2,600,0,0,0,0.0,Not rated,0,Rs.
18292444,Touch of Spice,Faridabad,1,North Indian,2,600,0,0,0,0.0,Not rated,0,Rs.
18345740,Aravalli Owls,Faridabad,1,North Indian,1,400,0,0,0,0.0,Not rated,0,Rs.
18345740,Aravalli Owls,Faridabad,1,Chinese,1,400,0,0,0,0.0,Not rated,0,Rs.
18345740,Aravalli Owls,Faridabad,1,Mughlai,1,400,0,0,0,0.0,Not rated,0,Rs.
18344478,Aravali Owls,Faridabad,1,North Indian,2,600,0,0,0,0.0,Not rated,0,Rs.
18344478,Aravali Owls,Faridabad,1,Chinese,2,600,0,0,0,0.0,Not rated,0,Rs.
18261699,Rock Cafe,Faridabad,1,North Indian,2,550,0,0,0,3.0,Average,8,Rs.
18261699,Rock Cafe,Faridabad,1,Chinese,2,550,0,0,0,3.0,Average,8,Rs.
18261699,Rock Cafe,Faridabad,1,South Indian,2,550,0,0,0,3.0,Average,8,Rs.
18460293,Med E Taste,Faridabad,1,Mediterranean,2,500,0,0,0,0.0,Not rated,3,Rs.
18446418,Punjabii Tandoor,Faridabad,1,North Indian,2,500,0,0,0,0.0,Not rated,3,Rs.
18446418,Punjabii Tandoor,Faridabad,1,Mughlai,2,500,0,0,0,0.0,Not rated,3,Rs.
18471320,Finger Licious,Faridabad,1,Fast Food,1,300,0,0,0,0.0,Not rated,0,Rs.
309632,Domino's Pizza,Faridabad,1,Pizza,2,700,0,0,0,2.9,Average,10,Rs.
309632,Domino's Pizza,Faridabad,1,Fast Food,2,700,0,0,0,2.9,Average,10,Rs.
18107870,Punjabi Culture,Faridabad,1,North Indian,2,500,0,0,0,2.9,Average,4,Rs.
18107870,Punjabi Culture,Faridabad,1,Mughlai,2,500,0,0,0,2.9,Average,4,Rs.
18380159,Kulcha King,Faridabad,1,North Indian,1,100,0,0,0,0.0,Not rated,2,Rs.
18237362,Three Olives,Faridabad,1,Italian,2,550,0,0,0,2.9,Average,4,Rs.
18237362,Three Olives,Faridabad,1,Fast Food,2,550,0,0,0,2.9,Average,4,Rs.
18433895,Cravings,Faridabad,1,North Indian,2,500,0,0,0,3.0,Average,4,Rs.
18433895,Cravings,Faridabad,1,Mughlai,2,500,0,0,0,3.0,Average,4,Rs.
18433895,Cravings,Faridabad,1,Chinese,2,500,0,0,0,3.0,Average,4,Rs.
312874,Green Chick Chop,Faridabad,1,Raw Meats,1,350,0,0,0,3.1,Average,5,Rs.
312874,Green Chick Chop,Faridabad,1,North Indian,1,350,0,0,0,3.1,Average,5,Rs.
312874,Green Chick Chop,Faridabad,1,Fast Food,1,350,0,0,0,3.1,Average,5,Rs.
18472651,Chatny Delight,Faridabad,1,Fast Food,1,100,0,0,0,0.0,Not rated,1,Rs.
313089,Evergreen Tandoori Night,Faridabad,1,North Indian,2,550,0,0,0,0.0,Not rated,3,Rs.
313076,Harmann Restaurant,Faridabad,1,North Indian,1,350,0,0,0,0.0,Not rated,3,Rs.
313076,Harmann Restaurant,Faridabad,1,South Indian,1,350,0,0,0,0.0,Not rated,3,Rs.
313076,Harmann Restaurant,Faridabad,1,Chinese,1,350,0,0,0,0.0,Not rated,3,Rs.
18349251,Prelibato,Faridabad,1,Italian,1,400,0,0,0,0.0,Not rated,0,Rs.
18349251,Prelibato,Faridabad,1,North Indian,1,400,0,0,0,0.0,Not rated,0,Rs.
18089775,Chicken Inn Family Meat Shop,Faridabad,1,Raw Meats,1,300,0,0,0,0.0,Not rated,1,Rs.
18089775,Chicken Inn Family Meat Shop,Faridabad,1,Fast Food,1,300,0,0,0,0.0,Not rated,1,Rs.
18424179,Mother's Kitchen,Faridabad,1,North Indian,1,300,0,0,0,0.0,Not rated,0,Rs.
18424179,Mother's Kitchen,Faridabad,1,Chinese,1,300,0,0,0,0.0,Not rated,0,Rs.
309672,Shree Bikaner Misthan Bhandar,Faridabad,1,Street Food,1,350,0,0,0,2.8,Average,13,Rs.
309672,Shree Bikaner Misthan Bhandar,Faridabad,1,South Indian,1,350,0,0,0,2.8,Average,13,Rs.
309672,Shree Bikaner Misthan Bhandar,Faridabad,1,Mithai,1,350,0,0,0,2.8,Average,13,Rs.
18420465,Butter & Grace,Faridabad,1,North Indian,2,700,1,0,0,3.1,Average,7,Rs.
18420465,Butter & Grace,Faridabad,1,Chinese,2,700,1,0,0,3.1,Average,7,Rs.
18420465,Butter & Grace,Faridabad,1,Italian,2,700,1,0,0,3.1,Average,7,Rs.
18420465,Butter & Grace,Faridabad,1,Fast Food,2,700,1,0,0,3.1,Average,7,Rs.
6025,Cakes 'n Bakes - Park Plaza,Faridabad,1,Bakery,3,1000,0,0,0,3.0,Average,15,Rs.
312788,Kulcha Paaji,Faridabad,1,Street Food,1,100,0,0,0,3.1,Average,12,Rs.
16608059,1918 Bistro & Grill,Tanunda,14,Modern Australian,3,30,0,0,0,4.4,Very Good,339,$
16608059,1918 Bistro & Grill,Tanunda,14,Australian,3,30,0,0,0,4.4,Very Good,339,$
17558684,Berry Patch Restaurant,Clatskanie,216,American,1,10,0,0,0,4.3,Very Good,96,$
17558684,Berry Patch Restaurant,Clatskanie,216,Breakfast,1,10,0,0,0,4.3,Very Good,96,$
17558684,Berry Patch Restaurant,Clatskanie,216,Desserts,1,10,0,0,0,4.3,Very Good,96,$
16604896,La Trattoria of Lavandula,Hepburn Springs,14,Italian,1,7,0,0,0,3.8,Good,93,$
16604896,La Trattoria of Lavandula,Hepburn Springs,14,Fusion,1,7,0,0,0,3.8,Good,93,$
16604896,La Trattoria of Lavandula,Hepburn Springs,14,Cafe,1,7,0,0,0,3.8,Good,93,$
17536645,Jehova es Mi Pastor Tacos y Burritos,Fernley,216,Mexican,1,10,0,0,0,3.7,Good,83,$
2900633,Barbeque Nation,Bhubaneshwar,1,Mediterranean,3,1200,0,0,0,4.6,Excellent,154,Rs.
2900633,Barbeque Nation,Bhubaneshwar,1,Asian,3,1200,0,0,0,4.6,Excellent,154,Rs.
2900633,Barbeque Nation,Bhubaneshwar,1,Continental,3,1200,0,0,0,4.6,Excellent,154,Rs.
2900633,Barbeque Nation,Bhubaneshwar,1,North Indian,3,1200,0,0,0,4.6,Excellent,154,Rs.
2900633,Barbeque Nation,Bhubaneshwar,1,Arabian,3,1200,0,0,0,4.6,Excellent,154,Rs.
16609169,Three Anchors,Middleton Beach,14,Bar Food,3,30,0,0,0,3.8,Good,176,$
16609169,Three Anchors,Middleton Beach,14,Modern Australian,3,30,0,0,0,3.8,Good,176,$
17482142,Triangle Restaurant,Mc Millan,216,Breakfast,1,10,0,0,0,2.4,Poor,17,$
17482142,Triangle Restaurant,Mc Millan,216,Burger,1,10,0,0,0,2.4,Poor,17,$
18400530,Noah's Barn Coffeenery,Bandung,94,Cafe,3,150000,0,0,0,4.2,Very Good,22,IDR
18400530,Noah's Barn Coffeenery,Bandung,94,Coffee and Tea,3,150000,0,0,0,4.2,Very Good,22,IDR
18400530,Noah's Barn Coffeenery,Bandung,94,Western,3,150000,0,0,0,4.2,Very Good,22,IDR
16611498,Stillwater on Belmore,Lorn,14,Breakfast,2,20,0,0,0,3.6,Good,18,$
16611498,Stillwater on Belmore,Lorn,14,Coffee and Tea,2,20,0,0,0,3.6,Good,18,$
16608209,Anchorage Cafe Restaurant Wine Bar,Victor Harbor,14,Coffee and Tea,2,20,0,0,0,3.6,Good,96,$
16608209,Anchorage Cafe Restaurant Wine Bar,Victor Harbor,14,Tapas,2,20,0,0,0,3.6,Good,96,$
16608209,Anchorage Cafe Restaurant Wine Bar,Victor Harbor,14,Australian,2,20,0,0,0,3.6,Good,96,$
16612550,5 Little Pigs,Huskisson,14,Breakfast,2,20,0,0,0,4.1,Very Good,40,$
16612550,5 Little Pigs,Huskisson,14,Modern Australian,2,20,0,0,0,4.1,Very Good,40,$
16611114,Whitebull Hotel,Armidale,14,Bar Food,2,20,0,0,0,3.5,Good,25,$
16611114,Whitebull Hotel,Armidale,14,Steak,2,20,0,0,0,3.5,Good,25,$
17559793,Fishpatrick's Crabby Cafe,Winchester Bay,216,Burger,2,25,0,0,0,3.2,Average,16,$
17559793,Fishpatrick's Crabby Cafe,Winchester Bay,216,Seafood,2,25,0,0,0,3.2,Average,16,$
17559793,Fishpatrick's Crabby Cafe,Winchester Bay,216,Steak,2,25,0,0,0,3.2,Average,16,$
16607969,Bespoke Harvest,Forrest,14,Cafe,2,20,0,0,0,3.7,Good,29,$
16607969,Bespoke Harvest,Forrest,14,Australian,2,20,0,0,0,3.7,Good,29,$
17842104,Mr.,Macedon,14,Cafe,2,20,0,0,0,3.5,Good,31,$
17687832,Vince's Restaurant & Pizzeria,Monroe,216,Italian,2,25,0,0,0,3.6,Good,65,$
17687832,Vince's Restaurant & Pizzeria,Monroe,216,Pizza,2,25,0,0,0,3.6,Good,65,$
308257,Dzukou Tribal Kitchen,New Delhi,1,Naga,3,1300,1,0,1,3.8,Good,145,Rs.
4250,Grub Pub,New Delhi,1,Chinese,3,1000,1,0,1,3.4,Average,180,Rs.
2217,Tamura,New Delhi,1,Japanese,3,1500,0,0,1,3.5,Good,163,Rs.
301793,Old Town Cafe,New Delhi,1,Cafe,2,800,1,0,0,3.6,Good,119,Rs.
18282007,Mumbai Matinee,New Delhi,1,North Indian,3,1000,1,0,1,3.5,Good,84,Rs.
18282007,Mumbai Matinee,New Delhi,1,Italian,3,1000,1,0,1,3.5,Good,84,Rs.
18282007,Mumbai Matinee,New Delhi,1,Continental,3,1000,1,0,1,3.5,Good,84,Rs.
18161610,Threads,New Delhi,1,Cafe,2,700,1,0,0,3.8,Good,59,Rs.
18365575,Little Saigon,New Delhi,1,Vietnamese,3,1000,0,0,0,4.0,Very Good,83,Rs.
18400746,The Last Mughal (TLM),New Delhi,1,North Indian,2,750,1,0,0,4.4,Very Good,52,Rs.
18400746,The Last Mughal (TLM),New Delhi,1,Mughlai,2,750,1,0,0,4.4,Very Good,52,Rs.
3383,Ahad Sons Restaurant,New Delhi,1,Kashmiri,2,750,0,0,0,3.4,Average,104,Rs.
2786,Punjab Grill,New Delhi,1,North Indian,3,1950,1,0,1,4.2,Very Good,1971,Rs.
2786,Punjab Grill,New Delhi,1,Mughlai,3,1950,1,0,1,4.2,Very Good,1971,Rs.
306503,Big Yellow Door,New Delhi,1,Cafe,2,600,0,0,0,4.2,Very Good,3311,Rs.
306503,Big Yellow Door,New Delhi,1,Fast Food,2,600,0,0,0,4.2,Very Good,3311,Rs.
306503,Big Yellow Door,New Delhi,1,Italian,2,600,0,0,0,4.2,Very Good,3311,Rs.
306476,AMPM Café & Bar,New Delhi,1,Continental,3,1400,0,0,0,4.1,Very Good,1980,Rs.
306476,AMPM Café & Bar,New Delhi,1,Italian,3,1400,0,0,0,4.1,Very Good,1980,Rs.
306476,AMPM Café & Bar,New Delhi,1,American,3,1400,0,0,0,4.1,Very Good,1980,Rs.
2787,Punjab Grill,Gurgaon,1,North Indian,4,2000,1,0,1,4.3,Very Good,1887,Rs.
2787,Punjab Grill,Gurgaon,1,Mughlai,4,2000,1,0,1,4.3,Very Good,1887,Rs.
2004,Indian Accent - The Manor,New Delhi,1,Modern Indian,4,4000,0,0,0,4.9,Excellent,1934,Rs.
3431,Zambar,Gurgaon,1,South Indian,3,1400,1,0,1,4.0,Very Good,802,Rs.
3431,Zambar,Gurgaon,1,Seafood,3,1400,1,0,1,4.0,Very Good,802,Rs.
3431,Zambar,Gurgaon,1,Kerala,3,1400,1,0,1,4.0,Very Good,802,Rs.
301605,Warehouse Cafe,New Delhi,1,American,3,1500,0,0,0,3.7,Good,4914,Rs.
301605,Warehouse Cafe,New Delhi,1,Continental,3,1500,0,0,0,3.7,Good,4914,Rs.
301605,Warehouse Cafe,New Delhi,1,Italian,3,1500,0,0,0,3.7,Good,4914,Rs.
301605,Warehouse Cafe,New Delhi,1,North Indian,3,1500,0,0,0,3.7,Good,4914,Rs.
301605,Warehouse Cafe,New Delhi,1,Asian,3,1500,0,0,0,3.7,Good,4914,Rs.
304746,The California Boulevard,New Delhi,1,American,4,2000,0,0,1,4.6,Excellent,1691,Rs.
